Date,Open,High,Low,Close,Volume,Amount,TurnoverRate
2020-04-15,10.0,10.0,10.0,10.0,1.0,1.0,
2020-04-16,10.0,10.0,10.0,10.0,21.0,21.0,
2020-04-17,8.0,10.0,8.0,10.0,29.0,23.4,
2020-04-20,9.0,9.0,9.0,9.0,8.0,7.2,
2020-07-10,8.75,8.75,8.75,8.75,1.0,0.875,
2020-07-13,8.75,8.75,8.75,8.75,1.0,0.875,
2020-07-14,6.2,6.2,6.2,6.2,1.0,0.62,
2020-07-20,6.64,6.64,6.64,6.64,2.0,1.328,
2020-07-30,11.98,11.98,11.98,11.98,1.0,1.198,
2020-09-24,6.22,6.22,6.22,6.22,1.0,0.622,
2020-09-25,6.7,10.02,6.7,10.02,2.0,1.672,
2021-04-07,10.02,10.02,10.02,10.02,2.0,2.004,
2021-04-20,15.0,15.0,15.0,15.0,2.0,3.0,
2021-04-30,10.04,10.04,10.04,10.04,1.0,1.004,
2021-08-19,10.19,10.19,10.19,10.19,2.0,2.038,
2021-08-20,10.2,10.38,10.2,10.38,2.0,2.058,
2021-08-24,14.0,14.0,14.0,14.0,2.0,2.8,
2021-09-06,12.0,12.0,12.0,12.0,2.0,2.4,
2021-09-08,18.1,18.1,18.1,18.1,2.0,3.62,
2021-09-09,17.82,17.82,17.82,17.82,5.0,8.91,
2021-09-13,17.8,17.8,17.8,17.8,1.0,1.78,
2021-09-16,17.0,17.0,17.0,17.0,1.0,1.7,
2021-09-27,17.1,17.1,17.1,17.1,1.0,1.71,
2021-09-30,19.11,19.11,19.11,19.11,1.99,3.802,
2021-10-12,18.14,18.14,18.14,18.14,1.0,1.814,
2021-10-13,18.14,18.14,18.14,18.14,1.0,1.814,
2021-10-15,18.52,19.0,18.52,18.61,7.0,13.073,
2021-10-18,20.01,30.01,20.01,25.0,3.0,7.502,
2021-10-19,25.01,25.01,25.01,25.01,0.99,2.475,
2021-10-22,24.0,24.0,23.99,23.99,3.0,7.199,
2021-10-25,23.5,23.5,23.5,23.5,2.0,4.7,
2021-11-01,23.5,23.5,23.5,23.5,24.0,56.4,
2021-11-04,24.0,24.0,24.0,24.0,1.9,4.56,
2021-11-08,23.51,23.6,23.51,23.51,13.0,30.608,
2021-11-09,23.5,23.5,23.38,23.38,13.0,30.454,
2021-11-12,17.0,24.0,17.0,24.0,14.7,30.348,
2021-11-15,24.0,24.0,24.0,24.0,7.99,19.176,
2021-11-17,24.1,24.1,24.1,24.1,0.01,0.024,
2021-11-22,24.11,24.11,24.11,24.11,4.0,9.644,
2021-12-01,22.11,22.11,15.5,15.5,11.0,18.372,
2021-12-08,25.88,25.88,25.88,25.88,9.02,23.343,
2021-12-09,26.0,26.0,26.0,26.0,1.0,2.6,
2021-12-10,27.0,27.0,27.0,27.0,1.0,2.7,
2021-12-15,23.2,23.2,22.0,23.2,90.0,206.4,
2021-12-16,23.0,23.0,23.0,23.0,4.0,9.2,
2021-12-17,24.0,24.0,23.33,23.33,16.0,37.73,
2021-12-20,24.0,24.1,23.44,24.1,53.0,127.234,
2021-12-24,21.5,24.44,18.5,18.5,34.63,75.785,
2021-12-27,19.1,19.1,19.1,19.1,0.37,0.706,
2021-12-30,23.33,23.33,23.01,23.01,25.78,60.011,
2021-12-31,27.88,27.88,24.99,24.99,5.0,12.786,
2022-01-06,25.3,25.88,25.3,25.88,1.37,3.524,
2022-01-07,25.88,25.88,25.88,25.88,3.0,7.764,
2022-01-12,23.22,23.22,23.22,23.22,1.0,2.322,
2022-01-18,23.22,24.45,23.22,24.45,1.68,4.023,
2022-01-19,25.23,25.23,25.23,25.23,11.0,27.753,
2022-01-21,25.23,25.23,25.23,25.23,12.0,30.276,
2022-01-24,23.1,23.1,23.1,23.1,1.0,2.31,
2022-01-25,25.88,25.88,23.18,23.18,3.0,7.494,
2022-01-28,25.51,25.51,25.51,25.51,0.98,2.499,
2022-02-07,30.01,30.57,30.0,30.0,3.0,9.058,
2022-02-08,28.52,28.68,28.52,28.68,4.21,12.01,
2022-02-10,29.29,29.29,29.29,29.29,1.0,2.929,
2022-02-11,30.52,35.69,30.52,31.0,23.03,75.515,
2022-02-14,34.8,34.8,32.18,33.88,10.0,32.782,
2022-02-15,34.5,34.5,34.3,34.3,2.08,7.156,
2022-02-16,34.0,35.88,34.0,34.8,9.17,31.896,
2022-02-17,34.9,34.9,34.81,34.81,2.0,6.971,
