Date,Open,High,Low,Close,Volume,Amount
2016-07-01,11.25,11.25,11.25,11.25,10.0,11.25
2017-02-17,2.5,2.5,2.5,2.5,958.0,239.5
2017-03-14,11.5,11.5,11.5,11.5,10.0,11.5
2017-06-28,11.28,11.28,11.28,11.28,10.0,11.28
2017-10-23,11.28,11.28,11.28,11.28,20.0,22.56
2017-11-06,11.28,11.28,11.28,11.28,10.0,11.28
2017-12-26,5.8,5.8,5.8,5.8,10.0,5.8
2017-12-27,3.0,3.0,3.0,3.0,120.0,36.0
2018-01-08,3.0,3.0,3.0,3.0,12.0,3.6
2018-01-10,2.5,2.5,2.5,2.5,1194.0,298.5
2018-01-11,2.5,2.5,2.5,2.5,300.0,75.0
2018-01-12,5.0,5.0,5.0,5.0,10.0,5.0
2018-08-14,4.8,4.8,4.8,4.8,10.0,4.8
2019-07-11,2.5,2.5,2.5,2.5,300.0,75.0
2019-07-12,2.5,2.5,2.5,2.5,880.0,220.0
2019-07-15,2.5,2.5,2.5,2.5,706.0,176.5
2019-07-24,2.5,2.5,2.5,2.5,200.0,50.0
2019-07-25,2.5,2.5,2.5,2.5,840.0,210.0
2019-07-26,2.5,2.5,2.5,2.5,200.0,50.0
2019-08-14,2.5,2.5,2.5,2.5,966.0,241.5
2019-11-15,4.98,4.98,4.98,4.98,10.0,4.98
2019-11-26,5.0,5.0,5.0,5.0,20.0,10.0
2019-11-27,5.0,5.0,5.0,5.0,40.0,20.0
2019-12-13,5.0,5.0,5.0,5.0,200.0,100.0
2019-12-17,5.0,5.0,5.0,5.0,200.0,100.0
2020-01-02,5.0,5.0,5.0,5.0,20.0,10.0
2020-01-03,5.0,5.0,5.0,5.0,20.0,10.0
2020-01-17,5.0,5.0,5.0,5.0,30.0,15.0
2020-02-20,5.0,5.1,5.0,5.1,160.0,80.6
2020-02-21,5.52,5.52,5.52,5.52,10.0,5.52
2020-02-24,5.8,5.8,5.8,5.8,10.0,5.8
2020-02-25,6.01,6.1,6.0,6.1,90.0,54.24
2020-02-26,6.1,6.3,6.1,6.3,60.0,37.3
2020-02-27,6.53,6.53,6.53,6.53,350.0,228.55
2020-03-04,6.53,6.53,6.53,6.53,30.0,19.59
2020-03-06,6.5,6.5,6.0,6.0,50.0,30.5
2020-03-11,6.53,6.53,6.5,6.53,80.0,52.12
2020-03-12,6.53,6.55,6.53,6.55,100.0,65.4
2020-03-13,6.55,6.55,6.55,6.55,30.0,19.65
2020-03-16,6.6,6.6,6.6,6.6,10.0,6.6
2020-03-17,6.8,6.8,6.8,6.8,10.0,6.8
2020-03-18,6.8,6.8,6.8,6.8,10.0,6.8
2020-03-26,6.54,6.55,6.54,6.55,40.0,26.18
2020-04-08,6.55,6.55,6.55,6.55,50.0,32.75
