Date,Open,High,Low,Close,Volume,Amount,TurnoverRate
2014-05-20,12.0,12.0,12.0,12.0,10.0,12.0,
2014-05-21,12.0,12.0,12.0,12.0,30.0,36.0,
2014-05-22,11.6,11.6,11.6,11.6,10.0,11.6,
2014-05-27,10.98,10.98,10.98,10.98,50.0,54.9,
2014-05-30,10.0,10.0,10.0,10.0,130.0,131.4,
2014-06-04,12.49,12.49,12.49,12.49,397.0,474.5,
2014-06-05,12.3,12.3,12.3,12.3,50.0,61.5,
2014-06-06,12.0,12.1,12.0,12.03,80.0,96.2,
2014-06-11,11.0,11.0,11.0,11.0,120.0,132.0,
2014-06-13,10.48,10.48,10.48,10.48,10.0,10.5,
2014-06-16,10.48,10.48,10.48,10.48,10.0,10.5,
2014-06-18,10.88,10.88,10.88,10.81,410.0,439.5,
2014-06-26,10.65,10.65,10.65,10.65,30.0,31.9,
2014-07-01,11.12,11.12,11.12,11.12,10.0,11.12,
2014-07-07,10.99,10.99,10.99,10.99,20.0,21.98,
2014-07-08,11.2,11.88,11.2,11.54,20.0,23.08,
2014-07-17,7.99,7.99,7.99,7.99,30.0,24.0,
2014-07-25,7.99,8.28,7.99,8.14,20.0,16.27,
2014-07-28,6.8,6.8,6.8,6.58,50.0,35.2,
2014-07-31,6.65,6.7,6.65,6.68,20.0,13.35,
2014-08-12,8.0,8.0,8.0,8.0,100.0,80.1,
2014-08-13,8.0,8.0,8.0,8.0,120.0,96.0,
2014-09-03,8.0,8.0,8.0,8.0,10.0,8.0,
2014-09-16,8.58,8.58,7.54,8.06,20.0,16.1,
2014-09-17,8.15,8.15,8.15,8.15,10.0,8.2,
2014-09-23,8.15,8.15,8.15,8.15,10.0,8.2,
2014-09-24,10.5,10.5,10.5,10.5,10.0,10.5,
2014-10-16,7.25,7.85,7.25,7.85,20.4,15.51,
2014-10-21,7.18,7.18,7.18,7.18,30.0,21.54,
2014-10-22,7.8,7.8,7.8,7.8,10.0,7.8,
2014-10-28,8.0,8.0,8.0,8.0,10.0,8.0,
2014-10-30,9.58,9.58,9.5,9.54,40.0,38.16,
2014-11-03,8.3,8.3,8.3,8.3,4.0,3.32,
2014-11-12,9.18,9.5,9.18,9.2,60.0,56.26,
2014-11-13,9.21,9.35,9.2,9.26,50.0,46.31,
2014-11-14,9.2,9.2,9.2,9.2,10.0,9.2,
2014-11-17,8.0,9.25,8.0,8.25,50.0,41.25,
2014-11-18,9.2,9.2,9.2,9.2,10.0,9.2,
2014-11-21,9.18,9.2,9.18,9.2,70.0,64.38,
2014-11-24,10.0,10.2,10.0,10.1,20.0,20.2,
2014-12-03,9.18,9.18,9.18,9.18,10.0,9.18,
2014-12-08,9.98,10.18,9.98,10.1,50.0,50.5,
2014-12-10,9.18,9.8,9.18,9.25,90.0,83.24,
2014-12-11,9.18,9.18,9.18,9.18,60.0,55.08,
2014-12-16,9.0,9.0,9.0,9.0,10.0,9.0,
2014-12-19,8.88,8.88,8.88,8.88,40.0,35.52,
2014-12-24,8.9,8.9,8.9,8.9,50.0,44.5,
2014-12-29,10.18,10.18,10.18,10.18,10.0,10.18,
2015-01-06,8.68,8.68,8.68,8.68,80.0,69.44,
2015-01-07,8.6,8.68,8.6,8.66,368.0,318.794,
2015-01-08,6.0,6.0,6.0,6.0,6600.0,3960.0,
2015-01-14,10.5,10.5,10.5,10.5,10.0,10.5,
2015-01-19,9.0,9.0,9.0,9.0,180.0,162.0,
2015-01-20,8.88,8.88,8.88,8.88,4.0,3.552,
2015-01-22,11.0,11.0,11.0,11.0,10.0,11.0,
2015-01-26,9.0,9.85,9.0,9.0,170.0,154.7,
2015-01-27,9.02,12.0,8.72,9.96,50.0,48.84,
2015-01-28,9.1,9.5,9.1,9.19,88.0,80.88,
2015-02-02,9.2,9.2,9.2,9.2,20.0,18.4,
2015-02-04,9.2,9.2,9.2,9.2,40.0,36.8,
2015-02-16,9.1,9.9,9.1,9.65,80.0,74.3,
2015-02-25,10.0,10.0,10.0,10.0,300.0,300.0,
2015-02-26,10.0,10.0,10.0,10.0,70.0,70.0,
2015-02-27,10.0,10.1,10.0,10.1,60.0,60.1,
2015-03-02,10.0,10.15,10.0,10.02,140.0,140.25,
2015-03-03,10.17,10.17,10.0,10.0,90.0,90.17,
2015-03-04,10.16,10.16,10.16,10.16,10.0,10.16,
2015-03-05,10.15,10.5,10.15,10.21,530.0,539.59,
2015-03-06,11.11,12.95,11.11,12.19,30.0,36.56,
2015-03-09,11.5,13.0,11.5,12.0,1030.0,1199.29,
2015-03-10,12.2,13.1,12.1,13.03,250.0,317.0,
2015-03-11,13.0,13.5,13.0,13.1,180.0,234.7,
2015-03-12,13.0,13.5,13.0,13.17,30.0,39.5,
2015-03-13,13.2,13.2,13.0,13.17,60.0,79.0,
2015-03-16,13.19,13.2,13.1,13.13,620.0,813.8,
2015-03-17,13.1,13.1,12.18,13.02,110.0,143.18,
2015-03-18,13.12,13.12,12.2,12.86,160.0,205.77,
2015-03-19,13.0,13.2,12.0,12.98,1500.0,1908.39,
2015-03-20,12.15,12.99,12.06,12.26,370.0,453.54,
2015-03-23,12.1,12.2,11.9,11.95,310.0,373.35,
2015-03-24,12.1,12.1,11.8,11.86,260.0,308.26,
2015-03-25,12.1,12.1,12.1,12.1,80.0,96.8,
2015-03-26,12.1,12.68,11.6,12.67,680.0,831.33,
2015-03-27,12.02,12.74,12.0,12.27,720.0,873.07,
2015-03-30,12.88,12.9,12.01,12.2,1470.0,1816.36,
2015-03-31,6.0,18.0,6.0,18.0,5360.0,3479.21,
2015-04-01,13.55,15.8,13.0,14.57,520.0,708.35,
2015-04-02,16.2,16.2,15.7,15.82,230.0,363.85,
2015-04-03,16.5,20.0,13.01,19.72,2300.0,4179.87,
2015-04-07,21.88,22.6,21.86,22.16,1240.0,2742.65,
2015-04-08,2.2,24.0,2.2,22.55,482.0,696.586,
2015-04-09,24.0,24.0,12.0,21.34,860.0,1886.41,
2015-04-10,20.8,20.8,20.3,20.44,150.0,306.6,
2015-04-13,20.21,21.0,20.2,20.32,160.0,325.11,
2015-04-14,21.98,22.21,19.0,20.64,300.0,619.07,
