Date,Open,High,Low,Close,Volume,Amount,TurnoverRate
2016-03-08,6.0,6.0,6.0,6.0,44500.0,26700.0,
2016-03-09,12.5,12.5,8.22,8.22,2510.0,3133.22,
2016-03-10,12.5,12.5,12.5,12.5,4380.0,5475.0,
2016-03-11,12.5,12.5,12.5,12.5,830.0,1037.5,
2016-03-14,12.5,12.5,12.5,12.5,1210.0,1512.5,
2016-03-15,12.5,12.5,12.5,12.5,1460.0,1825.0,
2016-03-16,12.5,12.5,12.5,12.5,3660.0,4575.0,
2016-03-17,12.5,12.5,12.5,12.5,3760.0,4700.0,
2016-03-18,12.5,12.5,12.5,12.5,10630.0,13287.5,
2016-03-21,12.5,12.5,12.5,12.5,790.0,987.5,
2016-03-22,12.5,12.5,12.5,12.5,1770.0,2212.5,
2016-03-23,12.5,12.5,12.5,12.5,2430.0,3037.5,
2016-03-24,12.5,12.5,12.5,12.5,2940.0,3675.0,
2016-03-25,12.5,12.5,12.5,12.5,4830.0,6037.5,
2016-03-28,12.5,12.5,12.5,12.5,1990.0,2487.5,
2016-03-29,12.5,12.5,12.5,12.5,990.0,1237.5,
2016-03-31,12.5,12.5,12.5,12.5,300.0,375.0,
2016-04-13,12.7,12.7,12.7,12.7,40.0,50.8,
2016-04-20,12.7,12.7,12.7,12.7,20.0,25.4,
2016-05-18,9.0,12.75,9.0,12.75,20.0,21.75,
2016-06-02,13.0,13.0,13.0,13.0,10.0,13.0,
2016-06-07,13.0,13.0,13.0,13.0,20.0,26.0,
2016-06-16,15.8,15.8,11.11,13.46,20.0,26.91,
2016-06-17,10.0,13.5,10.0,13.5,60.0,63.5,
2016-06-22,13.5,13.5,13.5,13.5,10.0,13.5,
2016-06-24,12.5,12.5,12.5,12.5,240.0,300.0,
2016-06-28,11.5,13.0,11.5,11.57,420.0,486.0,
2016-06-29,11.7,11.7,11.7,11.7,10.0,11.7,
2016-07-04,12.5,12.5,12.5,12.5,30.0,37.5,
2016-07-05,12.5,12.5,12.5,12.5,120.0,150.0,
2016-07-06,12.5,12.5,12.5,12.5,160.0,200.0,
2016-07-25,12.0,12.0,12.0,12.0,240.0,288.0,
2016-08-02,11.5,11.5,11.5,11.5,600.0,690.0,
